Node,Number of Visits,Relative Importance Score,%
1775,14282,0.00014282,0.014282
3523,14281,0.00014281,0.014281
2303,14278,0.00014278,0.014278
5001,14277,0.00014277,0.014277
3162,14273,0.00014273,0.014273000000000001
4688,14271,0.00014271,0.014270999999999999
4939,14271,0.00014271,0.014270999999999999
2444,14270,0.0001427,0.01427
275,14269,0.00014269,0.014269
3455,14269,0.00014269,0.014269
3918,14269,0.00014269,0.014269
4515,14262,0.00014262,0.014262000000000002
679,14261,0.00014261,0.014261
2793,14261,0.00014261,0.014261
560,14256,0.00014256,0.014256
4944,14255,0.00014255,0.014255
2539,14252,0.00014252,0.014252
4425,14252,0.00014252,0.014252
4434,14252,0.00014252,0.014252
2822,14251,0.00014251,0.014251
4847,14248,0.00014248,0.014248
4893,14247,0.00014247,0.014247000000000001
11,14244,0.00014244,0.014244
4502,14243,0.00014243,0.014243
5501,14227,0.00014227,0.014227
3280,14222,0.00014222,0.014222
4445,14220,0.0001422,0.014219999999999998
2470,14218,0.00014218,0.014218
3364,14218,0.00014218,0.014218
3891,14218,0.00014218,0.014218
4806,14217,0.00014217,0.014217
1789,14216,0.00014216,0.014216000000000001
388,14214,0.00014214,0.014214
825,14214,0.00014214,0.014214
602,14214,0.00014214,0.014214
151,14210,0.0001421,0.01421
105,14208,0.00014208,0.014208
2157,14208,0.00014208,0.014208
3547,14207,0.00014207,0.014207000000000001
4336,14205,0.00014205,0.014205
3674,14203,0.00014203,0.014202999999999999
567,14202,0.00014202,0.014202
1345,14199,0.00014199,0.014198999999999998
1248,14196,0.00014196,0.014196
3129,14191,0.00014191,0.014191
3365,14191,0.00014191,0.014191
3200,14190,0.0001419,0.014190000000000001
4940,14188,0.00014188,0.014188
171,14187,0.00014187,0.014187
1782,14186,0.00014186,0.014186
3133,14186,0.00014186,0.014186
3377,14183,0.00014183,0.014183
1269,14182,0.00014182,0.014182
3819,14182,0.00014182,0.014182
5368,14181,0.00014181,0.014181
4462,14176,0.00014176,0.014176
3300,14175,0.00014175,0.014175
3511,14175,0.00014175,0.014175
361,14174,0.00014174,0.014174
2498,14174,0.00014174,0.014174
1542,14170,0.0001417,0.01417
2112,14169,0.00014169,0.014169000000000001
2837,14165,0.00014165,0.014165
5496,14165,0.00014165,0.014165
3064,14162,0.00014162,0.014162
4694,14162,0.00014162,0.014162
4723,14162,0.00014162,0.014162
60,14161,0.00014161,0.014161
3833,14160,0.0001416,0.01416
3459,14159,0.00014159,0.014159
4210,14159,0.00014159,0.014159
2995,14157,0.00014157,0.014157
5452,14156,0.00014156,0.014155999999999998
329,14154,0.00014154,0.014154
3994,14154,0.00014154,0.014154
3405,14152,0.00014152,0.014151999999999998
3223,14150,0.0001415,0.01415
4551,14150,0.0001415,0.01415
2088,14149,0.00014149,0.014149
5436,14145,0.00014145,0.014145
2293,14143,0.00014143,0.014143000000000001
2471,14142,0.00014142,0.014142000000000002
4064,14142,0.00014142,0.014142000000000002
4405,14142,0.00014142,0.014142000000000002
3018,14138,0.00014138,0.014138000000000001
5554,14138,0.00014138,0.014138000000000001
4812,14130,0.0001413,0.014129999999999998
3192,14127,0.00014127,0.014127
1230,14126,0.00014126,0.014126000000000001
1351,14126,0.00014126,0.014126000000000001
429,14124,0.00014124,0.014124
991,14123,0.00014123,0.014123
3684,14121,0.00014121,0.014121000000000002
4260,14121,0.00014121,0.014121000000000002
5373,14117,0.00014117,0.014117000000000001
3142,14116,0.00014116,0.014116000000000002
2152,14115,0.00014115,0.014114999999999999
2909,14114,0.00014114,0.014114
3395,14113,0.00014113,0.014113
4059,14110,0.0001411,0.01411
85,14107,0.00014107,0.014107
2866,14107,0.00014107,0.014107
5494,14107,0.00014107,0.014107
4419,14107,0.00014107,0.014107
5633,14107,0.00014107,0.014107
1863,14105,0.00014105,0.014105000000000001
4909,14104,0.00014104,0.014103999999999998
692,14100,0.000141,0.014100000000000001
4332,14099,0.00014099,0.014098999999999999
2624,14098,0.00014098,0.014098
1423,14097,0.00014097,0.014097
2462,14095,0.00014095,0.014095000000000002
2870,14092,0.00014092,0.014092
3912,14092,0.00014092,0.014092
3170,14085,0.00014085,0.014085
4453,14083,0.00014083,0.014082999999999998
1754,14082,0.00014082,0.014081999999999999
95,14078,0.00014078,0.014077999999999999
5468,14078,0.00014078,0.014077999999999999
4096,14078,0.00014078,0.014077999999999999
4998,14078,0.00014078,0.014077999999999999
2904,14077,0.00014077,0.014077
5731,14076,0.00014076,0.014076
3882,14075,0.00014075,0.014075
4375,14067,0.00014067,0.014067
2997,14063,0.00014063,0.014062999999999999
3495,14063,0.00014063,0.014062999999999999
632,14055,0.00014055,0.014055
1310,14053,0.00014053,0.014053000000000001
2896,14051,0.00014051,0.014051
3720,14050,0.0001405,0.01405
415,14047,0.00014047,0.014046999999999999
492,14047,0.00014047,0.014046999999999999
4711,14043,0.00014043,0.014043000000000002
3318,14042,0.00014042,0.014041999999999999
4654,14042,0.00014042,0.014041999999999999
4334,14041,0.00014041,0.014041
882,14039,0.00014039,0.014039
1417,14039,0.00014039,0.014039
2762,14038,0.00014038,0.014038
2669,14036,0.00014036,0.014036
4663,14032,0.00014032,0.014032000000000001
3798,14031,0.00014031,0.014030999999999998
2046,14026,0.00014026,0.014025999999999999
4192,14026,0.00014026,0.014025999999999999
1703,14025,0.00014025,0.014025
1537,14024,0.00014024,0.014024
1261,14022,0.00014022,0.014022000000000001
1043,14018,0.00014018,0.014018000000000001
967,14017,0.00014017,0.014017000000000002
3526,14015,0.00014015,0.014015
5085,14013,0.00014013,0.014013
1761,14011,0.00014011,0.014011000000000001
1958,14010,0.0001401,0.014009999999999998
187,14010,0.0001401,0.014009999999999998
3632,14007,0.00014007,0.014007
3788,14006,0.00014006,0.014006000000000001
1392,14005,0.00014005,0.014004999999999998
2588,14003,0.00014003,0.014003
5100,14003,0.00014003,0.014003
843,14002,0.00014002,0.014002
3473,14002,0.00014002,0.014002
5425,14002,0.00014002,0.014002
3177,13996,0.00013996,0.013996000000000001
4183,13996,0.00013996,0.013996000000000001
5323,13990,0.0001399,0.01399
5571,13988,0.00013988,0.013988
1088,13986,0.00013986,0.013986
4291,13984,0.00013984,0.013983999999999998
3777,13973,0.00013973,0.013973
3173,13969,0.00013969,0.013969
2262,13968,0.00013968,0.013968
1701,13966,0.00013966,0.013966
3991,13966,0.00013966,0.013966
2971,13965,0.00013965,0.013965
800,13964,0.00013964,0.013964
3241,13963,0.00013963,0.013963
1375,13960,0.0001396,0.01396
4213,13960,0.0001396,0.01396
2217,13953,0.00013953,0.013952999999999998
3671,13953,0.00013953,0.013952999999999998
1976,13951,0.00013951,0.013951
540,13951,0.00013951,0.013951
89,13950,0.0001395,0.01395
3946,13948,0.00013948,0.013948000000000002
4838,13947,0.00013947,0.013947
413,13946,0.00013946,0.013946
4035,13945,0.00013945,0.013945
4534,13944,0.00013944,0.013944000000000002
4165,13943,0.00013943,0.013943
681,13939,0.00013939,0.013939
2942,13937,0.00013937,0.013936999999999998
301,13936,0.00013936,0.013935999999999999
2084,13931,0.00013931,0.013930999999999999
2333,13925,0.00013925,0.013925
2548,13922,0.00013922,0.013922
2743,13921,0.00013921,0.013921
2540,13919,0.00013919,0.013919
2854,13916,0.00013916,0.013916
5449,13914,0.00013914,0.013914
4199,13913,0.00013913,0.013913
138,13912,0.00013912,0.013912
400,13908,0.00013908,0.013908
5484,13907,0.00013907,0.013907000000000001
5887,13907,0.00013907,0.013907000000000001
1229,13904,0.00013904,0.013904
1972,13901,0.00013901,0.013901000000000002
1179,13901,0.00013901,0.013901000000000002
3810,13901,0.00013901,0.013901000000000002
1981,13899,0.00013899,0.013899
1988,13899,0.00013899,0.013899
4282,13899,0.00013899,0.013899
4841,13896,0.00013896,0.013896
1127,13895,0.00013895,0.013895
2205,13893,0.00013893,0.013892999999999999
2364,13891,0.00013891,0.013891
2126,13890,0.0001389,0.01389
5570,13890,0.0001389,0.01389
2620,13890,0.0001389,0.01389
1231,13889,0.00013889,0.013888999999999999
2463,13888,0.00013888,0.013888
3259,13887,0.00013887,0.013887
3055,13886,0.00013886,0.013886
4207,13885,0.00013885,0.013884999999999998
2243,13884,0.00013884,0.013883999999999999
600,13883,0.00013883,0.013883
2684,13883,0.00013883,0.013883
460,13881,0.00013881,0.013881000000000001
2654,13881,0.00013881,0.013881000000000001
3367,13879,0.00013879,0.013878999999999999
2712,13878,0.00013878,0.013878
1653,13877,0.00013877,0.013877
1933,13876,0.00013876,0.013876000000000001
2416,13876,0.00013876,0.013876000000000001
4306,13875,0.00013875,0.013875000000000002
4143,13869,0.00013869,0.013869
1628,13868,0.00013868,0.013868
4463,13866,0.00013866,0.013866
4549,13864,0.00013864,0.013863999999999998
875,13862,0.00013862,0.013862
4242,13859,0.00013859,0.013859000000000002
2154,13858,0.00013858,0.013857999999999999
4120,13855,0.00013855,0.013855000000000001
339,13853,0.00013853,0.013852999999999999
902,13853,0.00013853,0.013852999999999999
5343,13849,0.00013849,0.013849
579,13846,0.00013846,0.013846
1994,13845,0.00013845,0.013845
831,13842,0.00013842,0.013842
4319,13841,0.00013841,0.013841
4221,13837,0.00013837,0.013836999999999999
2349,13834,0.00013834,0.013834
4646,13832,0.00013832,0.013831999999999999
2168,13830,0.0001383,0.01383
811,13829,0.00013829,0.013829000000000001
267,13828,0.00013828,0.013828000000000002
4285,13826,0.00013826,0.013826
1354,13823,0.00013823,0.013823
739,13818,0.00013818,0.013818
2642,13817,0.00013817,0.013817
3273,13816,0.00013816,0.013815999999999998
2432,13815,0.00013815,0.013815
4970,13815,0.00013815,0.013815
3815,13815,0.00013815,0.013815
895,13814,0.00013814,0.013814
1914,13811,0.00013811,0.013810999999999999
5601,13811,0.00013811,0.013810999999999999
1366,13809,0.00013809,0.013809
3558,13808,0.00013808,0.013808
2821,13807,0.00013807,0.013807000000000002
2441,13803,0.00013803,0.013803000000000001
2264,13801,0.00013801,0.013800999999999999
557,13800,0.000138,0.0138
4978,13798,0.00013798,0.013798000000000001
3466,13796,0.00013796,0.013796
2343,13793,0.00013793,0.013793
694,13792,0.00013792,0.013792
3415,13791,0.00013791,0.013791000000000001
2489,13790,0.0001379,0.013789999999999998
1324,13790,0.0001379,0.013789999999999998
3290,13790,0.0001379,0.013789999999999998
3340,13789,0.00013789,0.013789
4278,13788,0.00013788,0.013788
2772,13785,0.00013785,0.013784999999999999
4241,13785,0.00013785,0.013784999999999999
79,13784,0.00013784,0.013784
5482,13784,0.00013784,0.013784
80,13783,0.00013783,0.013783
4468,13775,0.00013775,0.013774999999999999
3441,13774,0.00013774,0.013774
1165,13772,0.00013772,0.013772
2769,13770,0.0001377,0.013770000000000001
6168,13770,0.0001377,0.013770000000000001
3269,13768,0.00013768,0.013767999999999999
3190,13765,0.00013765,0.013765000000000001
4771,13762,0.00013762,0.013762
1691,13761,0.00013761,0.013761
2802,13758,0.00013758,0.013758
3932,13758,0.00013758,0.013758
4890,13758,0.00013758,0.013758
3062,13755,0.00013755,0.013755000000000002
4840,13755,0.00013755,0.013755000000000002
1038,13754,0.00013754,0.013753999999999999
2716,13753,0.00013753,0.013753
1555,13750,0.0001375,0.01375
2138,13747,0.00013747,0.013746999999999999
627,13746,0.00013746,0.013746
535,13746,0.00013746,0.013746
2788,13746,0.00013746,0.013746
5175,13742,0.00013742,0.013741999999999999
4062,13742,0.00013742,0.013741999999999999
689,13741,0.00013741,0.013741
348,13739,0.00013739,0.013739000000000001
4091,13739,0.00013739,0.013739000000000001
4113,13739,0.00013739,0.013739000000000001
3726,13732,0.00013732,0.013732
1232,13730,0.0001373,0.013730000000000001
3413,13729,0.00013729,0.013729000000000002
1599,13728,0.00013728,0.013727999999999999
2097,13727,0.00013727,0.013727
2165,13723,0.00013723,0.013723
3139,13722,0.00013722,0.013722
2572,13721,0.00013721,0.013720999999999999
4643,13721,0.00013721,0.013720999999999999
140,13720,0.0001372,0.01372
4016,13720,0.0001372,0.01372
4550,13719,0.00013719,0.013719
482,13718,0.00013718,0.013718000000000001
2618,13715,0.00013715,0.013715
3658,13715,0.00013715,0.013715
1717,13713,0.00013713,0.013713000000000001
5636,13713,0.00013713,0.013713000000000001
904,13712,0.00013712,0.013711999999999998
2461,13709,0.00013709,0.013709
669,13706,0.00013706,0.013706
3917,13706,0.00013706,0.013706
3795,13704,0.00013704,0.013704000000000001
5179,13702,0.00013702,0.013702
5101,13702,0.00013702,0.013702
630,13699,0.00013699,0.013699
3095,13699,0.00013699,0.013699
93,13697,0.00013697,0.013697
1768,13696,0.00013696,0.013696
4413,13696,0.00013696,0.013696
3576,13694,0.00013694,0.013694
2826,13685,0.00013685,0.013685
378,13684,0.00013684,0.013684
5125,13684,0.00013684,0.013684
1256,13683,0.00013683,0.013683
4132,13683,0.00013683,0.013683
2629,13681,0.00013681,0.013681000000000002
3928,13681,0.00013681,0.013681000000000002
5931,13681,0.00013681,0.013681000000000002
3980,13679,0.00013679,0.013679
3059,13675,0.00013675,0.013675
4359,13675,0.00013675,0.013675
674,13672,0.00013672,0.013672
2902,13667,0.00013667,0.013667
4783,13662,0.00013662,0.013662
2694,13658,0.00013658,0.013658
990,13657,0.00013657,0.013657
3571,13656,0.00013656,0.013656000000000001
3338,13652,0.00013652,0.013652000000000001
1243,13651,0.00013651,0.013651
2231,13647,0.00013647,0.013647
1526,13644,0.00013644,0.013643999999999998
5124,13638,0.00013638,0.013637999999999999
3582,13636,0.00013636,0.013636
1442,13635,0.00013635,0.013635000000000001
4019,13627,0.00013627,0.013627
2536,13626,0.00013626,0.013626
1429,13625,0.00013625,0.013625
4950,13625,0.00013625,0.013625
3791,13622,0.00013622,0.013621999999999999
4718,13622,0.00013622,0.013621999999999999
973,13621,0.00013621,0.013621
2638,13620,0.0001362,0.01362
1163,13618,0.00013618,0.013617999999999998
5686,13615,0.00013615,0.013615
213,13614,0.00013614,0.013614000000000001
2203,13613,0.00013613,0.013613000000000002
4914,13613,0.00013613,0.013613000000000002
3331,13609,0.00013609,0.013609000000000001
5779,13609,0.00013609,0.013609000000000001
5393,13605,0.00013605,0.013605
466,13602,0.00013602,0.013602
3829,13599,0.00013599,0.013599
2897,13597,0.00013597,0.013596999999999998
2799,13596,0.00013596,0.013595999999999999
3596,13595,0.00013595,0.013595
4337,13595,0.00013595,0.013595
5975,13593,0.00013593,0.013593000000000001
1744,13591,0.00013591,0.013590999999999999
2873,13588,0.00013588,0.013588000000000001
2099,13575,0.00013575,0.013574999999999999
2155,13574,0.00013574,0.013574
2175,13573,0.00013573,0.013573
2555,13571,0.00013571,0.013570999999999998
4107,13570,0.0001357,0.013569999999999999
4461,13570,0.0001357,0.013569999999999999
5378,13568,0.00013568,0.013568
1700,13565,0.00013565,0.013564999999999999
3354,13564,0.00013564,0.013564
3309,13562,0.00013562,0.013562000000000001
1767,13558,0.00013558,0.013558
4231,13557,0.00013557,0.013557
4441,13556,0.00013556,0.013556
2585,13553,0.00013553,0.013552999999999999
3759,13550,0.0001355,0.01355
1459,13549,0.00013549,0.013548999999999999
1138,13549,0.00013549,0.013548999999999999
4839,13547,0.00013547,0.013547
4583,13543,0.00013543,0.013543
4959,13543,0.00013543,0.013543
3837,13539,0.00013539,0.013538999999999999
3861,13539,0.00013539,0.013538999999999999
5228,13538,0.00013538,0.013538
1004,13537,0.00013537,0.013537
988,13536,0.00013536,0.013536000000000001
1251,13535,0.00013535,0.013535000000000002
1654,13535,0.00013535,0.013535000000000002
1178,13532,0.00013532,0.013532
2094,13531,0.00013531,0.013531
1822,13530,0.0001353,0.01353
4677,13529,0.00013529,0.013529
3533,13526,0.00013526,0.013526
957,13521,0.00013521,0.013521
5281,13521,0.00013521,0.013521
1274,13518,0.00013518,0.013517999999999999
4472,13514,0.00013514,0.013514000000000002
2485,13511,0.00013511,0.013511
4868,13511,0.00013511,0.013511
3519,13508,0.00013508,0.013508
4892,13507,0.00013507,0.013507
857,13506,0.00013506,0.013506
2872,13505,0.00013505,0.013505
3578,13499,0.00013499,0.013499
1471,13496,0.00013496,0.013496
4081,13495,0.00013495,0.013495
434,13491,0.00013491,0.013491
3904,13491,0.00013491,0.013491
907,13490,0.0001349,0.01349
3132,13490,0.0001349,0.01349
2737,13489,0.00013489,0.013489000000000001
3423,13488,0.00013488,0.013488000000000002
5638,13488,0.00013488,0.013488000000000002
1943,13487,0.00013487,0.013486999999999999
3115,13486,0.00013486,0.013486
5121,13486,0.00013486,0.013486
3378,13483,0.00013483,0.013483
2838,13481,0.00013481,0.013481
2796,13480,0.0001348,0.013479999999999999
1055,13480,0.0001348,0.013479999999999999
3224,13479,0.00013479,0.013479
3612,13479,0.00013479,0.013479
312,13478,0.00013478,0.013478
2447,13477,0.00013477,0.013477000000000001
5414,13477,0.00013477,0.013477000000000001
5999,13477,0.00013477,0.013477000000000001
635,13474,0.00013474,0.013474
1216,13472,0.00013472,0.013472000000000001
3349,13472,0.00013472,0.013472000000000001
1733,13467,0.00013467,0.013467000000000002
2424,13467,0.00013467,0.013467000000000002
488,13467,0.00013467,0.013467000000000002
5037,13465,0.00013465,0.013465
2944,13460,0.0001346,0.01346
4414,13460,0.0001346,0.01346
1549,13459,0.00013459,0.013459
4727,13457,0.00013457,0.013457
4478,13455,0.00013455,0.013454999999999998
3796,13454,0.00013454,0.013453999999999999
5004,13453,0.00013453,0.013453
214,13452,0.00013452,0.013452
2246,13452,0.00013452,0.013452
1790,13452,0.00013452,0.013452
4388,13452,0.00013452,0.013452
3531,13450,0.0001345,0.013449999999999998
4469,13450,0.0001345,0.013449999999999998
1409,13449,0.00013449,0.013449
2893,13446,0.00013446,0.013446000000000001
2804,13445,0.00013445,0.013444999999999999
1650,13444,0.00013444,0.013444
3737,13444,0.00013444,0.013444
1635,13443,0.00013443,0.013443
3411,13443,0.00013443,0.013443
